date,food_cpi_2015_100,mandi_price_index_2015_100,food_cpi_yoy_pct_exact,mandi_index_yoy_pct,mandi_source_rows,commodities_observed
2014-05-01,93.183273,90.35773002218258,8.882784438132862,6.254740361314615,69126.0,8.0
2014-06-01,94.35884,91.0772177158556,7.30837835475151,1.4280430247413545,64528.0,8.0
2014-07-01,97.728798,110.0787805906508,8.71839592282646,9.805630397949106,67448.0,8.0
2014-08-01,99.21785,120.65598750440653,8.576329385480875,17.102840971373112,62868.0,8.0
2014-09-01,98.590881,114.18843283795674,6.33981435579194,8.827714347464099,63392.0,8.0
2014-10-01,98.277396,108.65341452490622,4.326123440755247,-0.1917742251228871,60215.0,8.0
2014-11-01,98.042283,106.30811719130578,2.0391525227500207,-14.785525322395287,66684.0,8.0
2014-12-01,96.866716,95.6325353635615,4.391892194080849,-4.722393422604365,74354.0,8.0
2015-01-01,96.47486,89.9259545094057,6.303971863735747,4.542440498438682,79678.0,8.0
2015-02-01,96.47486,86.73548430014743,6.7649608830764985,8.185541345249714,74286.0,8.0
2015-03-01,96.709973,85.63073681504284,6.287682557608321,3.040592071435899,78128.0,8.0
2015-04-01,97.1802,85.42019743295384,5.442176575505564,-1.6463253545746848,77763.0,8.0
2015-05-01,97.963911,92.12619013555008,5.130360681793178,1.957176340013577,81251.0,8.0
2015-06-01,99.766447,95.25328504128242,5.730896013558451,4.585194223274813,84310.0,8.0
2015-07-01,100.471788,99.77175814464752,2.8067366591370657,-9.363314519563891,80776.0,8.0
2015-08-01,102.117581,106.38036232968292,2.922590037982076,-11.831675717048206,76706.0,8.0
2015-09-01,102.822922,114.00584975640976,4.292527825164694,-0.1598963021115063,77428.0,8.0
2015-10-01,103.528262,116.635608571073,5.342903061859716,7.346473261856912,79575.0,8.0
2015-11-01,103.998488,120.12477506103266,6.075139029555232,12.99680422790599,72212.0,8.0
2015-12-01,102.979664,107.98979790277178,6.310679511422679,12.92160925383008,83695.0,8.0
2016-01-01,102.901293,101.62930651397896,6.6612514389759125,13.014431782705383,77615.0,8.0
2016-02-01,101.804097,94.34258803340713,5.523964481523991,8.770463201583523,77887.0,8.0
2016-03-01,101.725726,94.0176737977464,5.186386516724584,9.794306687818,76220.0,8.0
2016-04-01,103.293148,99.80286493362068,6.29032251425703,16.837548885268916,77029.0,8.0
2016-05-01,105.017313,108.54517375402848,7.200000416479901,17.82227572237631,88139.0,8.0
2016-06-01,107.211705,122.02052795517682,7.46268733014015,28.101123129027595,85723.0,8.0
2016-07-01,108.465643,127.26147432841334,7.956318046216104,27.55260275549285,75147.0,8.0
2016-08-01,108.073787,116.8605496821502,5.832693980481185,9.85161840301707,72702.0,8.0
2016-09-01,107.054962,111.52585498353216,4.115852688955868,-2.175322387558598,67711.0,8.0
2016-10-01,107.368447,113.11769559221712,3.7093107966982064,-3.016156919790236,70535.0,8.0
2016-11-01,106.663107,111.33956882694063,2.5621709038692986,-7.313400778172918,71160.0,8.0
2016-12-01,105.017313,100.19869688616828,1.978690666537819,-7.214663947809397,79009.0,8.0
2017-01-01,104.311973,91.59676844949392,1.3709060001801945,-9.871697848400752,68926.0,8.0
2017-02-01,104.233602,85.90279896800851,2.3864511071691075,-8.945895211619625,65836.0,8.0
2017-03-01,104.311973,84.49713788777268,2.5423726147700387,-10.126325748555098,76007.0,8.0
2017-04-01,104.625457,86.22939578139561,1.289832893852738,-13.60028007337548,73439.0,8.0
2017-05-01,104.7822,85.23685193668743,-0.2238802282057972,-21.4733838559782,75101.0,8.0
2017-06-01,105.957767,88.2314213784348,-1.1695905778198346,-27.69132960083089,69768.0,8.0
2017-07-01,108.93587,107.02987277840629,0.4335262180670263,-15.897663968434784,77742.0,8.0
2017-08-01,110.189808,111.6227802321048,1.9579410130228905,-4.482068126747352,79212.0,8.0
2017-09-01,108.93587,98.21641794965272,1.7569554599440096,-11.933947545925294,76491.0,8.0
2017-10-01,109.797952,99.09485922011206,2.2627737178688934,-12.396677901445774,73800.0,8.0
2017-11-01,111.365375,108.31694709296212,4.408523370690864,-2.7147776534654056,77660.0,8.0
2017-12-01,110.111437,100.81282129132012,4.850746847807841,0.6129065788645249,76238.0,8.0
2018-01-01,109.092612,94.08008419803971,4.583020397859805,2.7111390397086987,113785.0,8.0
2018-02-01,107.838674,88.40013140444964,3.458646665592524,2.907160728687286,106365.0,8.0
2018-03-01,107.525189,85.06105782449376,3.0803903977542517,0.6673834769055365,110407.0,8.0
2018-04-01,107.760303,85.10430241937573,2.996255490668953,-1.304767767214976,107740.0,8.0
2018-05-01,108.230529,88.26990243810546,3.290949226109019,3.558379307193249,121888.0,8.0
2018-06-01,109.249354,92.13167747209825,3.10650846388636,4.420484259156132,104505.0,8.0
2018-07-01,110.816777,101.9772982511459,1.7266186059743394,-4.720714316573272,107620.0,8.0
2018-08-01,111.05189,100.7243109801723,0.7823609239794749,-9.763660454676517,105709.0,8.0
2018-09-01,110.033065,104.8642228934938,1.0071934983398867,6.76852717969092,101421.0,8.0
2018-10-01,109.64121,96.76913599235174,-0.142754939545675,-2.3469665793604544,106762.0,8.0
2018-11-01,109.484467,98.27964207435303,-1.6889522439088478,-9.2666062772196,94504.0,8.0
2018-12-01,108.308901,89.69030263938245,-1.6370106949017416,-11.032841368258897,108339.0,8.0
2019-01-01,107.681932,89.26247104897162,-1.293103147993191,-5.120757692910816,86752.0,8.0
2019-02-01,107.760303,87.74876940506454,-0.0726742986472572,-0.7368337456479357,79258.0,8.0
2019-03-01,108.230529,88.66218101997543,0.6559765265792716,4.233574431806231,85012.0,8.0
2019-04-01,109.249354,91.28518602822372,1.3818177552822997,7.262715788903296,87085.0,8.0
2019-05-01,110.424921,98.86667723964374,2.027516653826944,12.004969427680855,90251.0,8.0
2019-06-01,111.835601,101.0436231782646,2.367288139754131,9.6730526901188,83213.0,8.0
2019-07-01,113.403024,103.81878809496796,2.333804564628328,1.8057841062693256,85790.0,8.0
2019-08-01,114.343477,107.40088958386164,2.9640080866701,6.628567163893151,78631.0,8.0
2019-09-01,115.20556,108.79969672544246,4.700855147495897,3.752923278653153,76694.0,8.0
2019-10-01,117.243209,118.32625616740422,6.933523444332645,22.27685506746313,74938.0,8.0
2019-11-01,119.045745,124.61104333949682,8.732999540473617,26.79232515440264,78339.0,8.0
2019-12-01,121.47525,132.70142282562878,12.156294522829649,47.955151137332,69596.0,8.0
2020-01-01,120.299683,125.50003804832544,11.717612013127688,40.59664333006532,84233.0,8.0
2020-02-01,117.948549,107.01730669458864,9.454544685161114,21.95875500040001,76641.0,8.0
2020-03-01,116.694611,103.43353979820483,7.820420059112876,16.660270036557566,64596.0,8.0
2020-04-01,120.691539,109.65844356729605,10.473457811018273,20.127315656005383,57131.0,8.0
2020-05-01,119.672714,103.62875345488956,8.374733634629461,4.816664571120355,76077.0,8.0
2020-06-01,120.691539,107.06268190363238,7.918710965750519,5.956891227810335,79990.0,8.0
2020-07-01,123.042673,122.46388261922311,8.500345634522045,17.959268130927896,73278.0,8.0
2020-08-01,123.826384,125.42566642370176,8.293351967948293,16.782707210042137,63918.0,8.0
2020-09-01,126.491003,139.39810925696406,9.795918703923668,28.123619322889404,68841.0,8.0
2020-10-01,129.07725,149.08406781339298,10.093583330698497,25.994071512305418,67110.0,8.0
2020-11-01,129.625848,155.17832876453886,8.887426425866796,24.530157685754173,66413.0,8.0
2020-12-01,126.177518,127.15241246005311,3.870967954377536,-4.181575636055634,77052.0,8.0
